index,author,date,post,sentiment
0,OnnMacMahal,Aug 30 2022,effects,neutral
0,OnnMacMahal,Aug 30 2022,related,neutral
0,OnnMacMahal,Aug 30 2022,respective,neutral
0,OnnMacMahal,Aug 30 2022,stances.We,neutral
0,OnnMacMahal,Aug 30 2022,know,neutral
0,OnnMacMahal,Aug 30 2022,lot,neutral
0,OnnMacMahal,Aug 30 2022,changes,neutral
0,OnnMacMahal,Aug 30 2022,hope,neutral
0,OnnMacMahal,Aug 30 2022,improves,neutral
0,OnnMacMahal,Aug 30 2022,overall,neutral
0,OnnMacMahal,Aug 30 2022,gameplay,neutral
0,OnnMacMahal,Aug 30 2022,Minstrels,neutral
0,OnnMacMahal,Aug 30 2022,lets,neutral
0,OnnMacMahal,Aug 30 2022,access,neutral
0,OnnMacMahal,Aug 30 2022,unique,neutral
0,OnnMacMahal,Aug 30 2022,abilities,neutral
0,OnnMacMahal,Aug 30 2022,formerly,neutral
0,OnnMacMahal,Aug 30 2022,hidden,neutral
0,OnnMacMahal,Aug 30 2022,behind,neutral
0,OnnMacMahal,Aug 30 2022,yellow,neutral
0,OnnMacMahal,Aug 30 2022,specialization,neutral
0,OnnMacMahal,Aug 30 2022,helps,neutral
0,OnnMacMahal,Aug 30 2022,feel,neutral
0,OnnMacMahal,Aug 30 2022,like,neutral
0,OnnMacMahal,Aug 30 2022,protectors,neutral
0,OnnMacMahal,Aug 30 2022,song.Keep,neutral
0,OnnMacMahal,Aug 30 2022,mind,neutral
0,OnnMacMahal,Aug 30 2022,Bullroarer,neutral
0,OnnMacMahal,Aug 30 2022,changes,neutral
0,OnnMacMahal,Aug 30 2022,may,neutral
0,OnnMacMahal,Aug 30 2022,final,neutral
0,OnnMacMahal,Aug 30 2022,want,neutral
0,OnnMacMahal,Aug 30 2022,know,neutral
0,OnnMacMahal,Aug 30 2022,think,neutral
0,OnnMacMahal,Aug 30 2022,look,neutral
0,OnnMacMahal,Aug 30 2022,forward,neutral
0,OnnMacMahal,Aug 30 2022,seeing,neutral
0,OnnMacMahal,Aug 30 2022,reactions,neutral
0,OnnMacMahal,Aug 30 2022,feedback,neutral
1,Joedangod,Aug 30 2022,'re,negative
1,Joedangod,Aug 30 2022,deleting,negative
1,Joedangod,Aug 30 2022,classic,negative
1,Joedangod,Aug 30 2022,support,negative
1,Joedangod,Aug 30 2022,bard,negative
1,Joedangod,Aug 30 2022,archetype,negative
1,Joedangod,Aug 30 2022,removing,negative
1,Joedangod,Aug 30 2022,closest,negative
1,Joedangod,Aug 30 2022,thing,negative
1,Joedangod,Aug 30 2022,game,negative
1,Joedangod,Aug 30 2022,rCaptain,negative
1,Joedangod,Aug 30 2022,competitor,negative
1,Joedangod,Aug 30 2022,outside,negative
1,Joedangod,Aug 30 2022,maybe,negative
1,Joedangod,Aug 30 2022,bLM,negative
1,Joedangod,Aug 30 2022,new,negative
1,Joedangod,Aug 30 2022,crowthies,negative
1,Joedangod,Aug 30 2022,Yellow,negative
1,Joedangod,Aug 30 2022,definitely,negative
1,Joedangod,Aug 30 2022,problematic,negative
1,Joedangod,Aug 30 2022,really,negative
1,Joedangod,Aug 30 2022,feel,negative
1,Joedangod,Aug 30 2022,like,negative
1,Joedangod,Aug 30 2022,'ve,negative
1,Joedangod,Aug 30 2022,gone,negative
1,Joedangod,Aug 30 2022,route,negative
1,Joedangod,Aug 30 2022,making,negative
1,Joedangod,Aug 30 2022,competitive,negative
1,Joedangod,Aug 30 2022,non-stacking,negative
1,Joedangod,Aug 30 2022,replacement,negative
1,Joedangod,Aug 30 2022,red,negative
1,Joedangod,Aug 30 2022,Captains,negative
1,Joedangod,Aug 30 2022,group,negative
1,Joedangod,Aug 30 2022,content,negative
1,Joedangod,Aug 30 2022,rather,negative
1,Joedangod,Aug 30 2022,leaving,negative
1,Joedangod,Aug 30 2022,us,negative
1,Joedangod,Aug 30 2022,red,negative
1,Joedangod,Aug 30 2022,Captain,negative
1,Joedangod,Aug 30 2022,support,negative
1,Joedangod,Aug 30 2022,dominance,negative
1,Joedangod,Aug 30 2022,'s,negative
1,Joedangod,Aug 30 2022,existed,negative
1,Joedangod,Aug 30 2022,decade,negative
2,NuclearTonic,Aug 30 2022,think,positive
2,NuclearTonic,Aug 30 2022,great,positive
2,NuclearTonic,Aug 30 2022,thought,positive
2,NuclearTonic,Aug 30 2022,really,positive
2,NuclearTonic,Aug 30 2022,helped,positive
2,NuclearTonic,Aug 30 2022,define,positive
2,NuclearTonic,Aug 30 2022,Brawlers,positive
2,NuclearTonic,Aug 30 2022,...,positive
2,NuclearTonic,Aug 30 2022,also,positive
2,NuclearTonic,Aug 30 2022,part,positive
2,NuclearTonic,Aug 30 2022,initial,positive
2,NuclearTonic,Aug 30 2022,problem,positive
2,NuclearTonic,Aug 30 2022,Class,positive
2,NuclearTonic,Aug 30 2022,Tree,positive
2,NuclearTonic,Aug 30 2022,'s,positive
2,NuclearTonic,Aug 30 2022,move,positive
2,NuclearTonic,Aug 30 2022,back,positive
2,NuclearTonic,Aug 30 2022,...,positive
2,NuclearTonic,Aug 30 2022,removed,positive
2,NuclearTonic,Aug 30 2022,options,positive
2,NuclearTonic,Aug 30 2022,seems,positive
2,NuclearTonic,Aug 30 2022,go,positive
2,NuclearTonic,Aug 30 2022,long,positive
2,NuclearTonic,Aug 30 2022,way,positive
2,NuclearTonic,Aug 30 2022,adding,positive
2,NuclearTonic,Aug 30 2022,options,positive
2,NuclearTonic,Aug 30 2022,back,positive
2,NuclearTonic,Aug 30 2022,main,positive
2,NuclearTonic,Aug 30 2022,objectives,positive
2,NuclearTonic,Aug 30 2022,class,positive
2,NuclearTonic,Aug 30 2022,would,positive
2,NuclearTonic,Aug 30 2022,love,positive
2,NuclearTonic,Aug 30 2022,see,positive
2,NuclearTonic,Aug 30 2022,changes,positive
2,NuclearTonic,Aug 30 2022,like,positive
2,NuclearTonic,Aug 30 2022,classes,positive
2,NuclearTonic,Aug 30 2022,well,positive
3,Detective0,Aug 30 2022,'m,negative
3,Detective0,Aug 30 2022,worrying,negative
3,Detective0,Aug 30 2022,decrease,negative
3,Detective0,Aug 30 2022,variety,negative
3,Detective0,Aug 30 2022,healing,negative
3,Detective0,Aug 30 2022,choices,negative
3,Detective0,Aug 30 2022,make,negative
3,Detective0,Aug 30 2022,people,negative
3,Detective0,Aug 30 2022,opt,negative
3,Detective0,Aug 30 2022,mini,negative
3,Detective0,Aug 30 2022,raids,negative
3,Detective0,Aug 30 2022,ignore,negative
3,Detective0,Aug 30 2022,healing,negative
3,Detective0,Aug 30 2022,classes,negative
3,Detective0,Aug 30 2022,like,negative
3,Detective0,Aug 30 2022,rk,negative
3,Detective0,Aug 30 2022,get,negative
3,Detective0,Aug 30 2022,anthems,negative
4,Maedol,Aug 30 2022,ca,neutral
4,Maedol,Aug 30 2022,n't,neutral
4,Maedol,Aug 30 2022,anthems,neutral
4,Maedol,Aug 30 2022,made,neutral
4,Maedol,Aug 30 2022,available,neutral
4,Maedol,Aug 30 2022,outside,neutral
4,Maedol,Aug 30 2022,combat,neutral
4,Maedol,Aug 30 2022,Since,neutral
4,Maedol,Aug 30 2022,common,neutral
4,Maedol,Aug 30 2022,cd,neutral
4,Maedol,Aug 30 2022,least,neutral
4,Maedol,Aug 30 2022,1,neutral
4,Maedol,Aug 30 2022,squeeze,neutral
4,Maedol,Aug 30 2022,start,neutral
4,Maedol,Aug 30 2022,battle,neutral
4,Maedol,Aug 30 2022,already,neutral
4,Maedol,Aug 30 2022,good,neutral
5,Eloriena,Aug 30 2022,First,neutral
5,Eloriena,Aug 30 2022,really,neutral
5,Eloriena,Aug 30 2022,want,neutral
5,Eloriena,Aug 30 2022,capture,neutral
5,Eloriena,Aug 30 2022,feedback,neutral
5,Eloriena,Aug 30 2022,community,neutral
5,Eloriena,Aug 30 2022,massive,neutral
5,Eloriena,Aug 30 2022,class,neutral
5,Eloriena,Aug 30 2022,changes,neutral
5,Eloriena,Aug 30 2022,would,neutral
5,Eloriena,Aug 30 2022,great,neutral
5,Eloriena,Aug 30 2022,translate,neutral
5,Eloriena,Aug 30 2022,BR,neutral
5,Eloriena,Aug 30 2022,patchnotes,neutral
5,Eloriena,Aug 30 2022,minstrels,neutral
5,Eloriena,Aug 30 2022,German,neutral
5,Eloriena,Aug 30 2022,French,neutral
5,Eloriena,Aug 30 2022,give,neutral
5,Eloriena,Aug 30 2022,players,neutral
5,Eloriena,Aug 30 2022,community,neutral
5,Eloriena,Aug 30 2022,might,neutral
5,Eloriena,Aug 30 2022,fluent,neutral
5,Eloriena,Aug 30 2022,English,neutral
5,Eloriena,Aug 30 2022,chance,neutral
5,Eloriena,Aug 30 2022,participate,neutral
5,Eloriena,Aug 30 2022,discussion,neutral
5,Eloriena,Aug 30 2022,least,neutral
5,Eloriena,Aug 30 2022,give,neutral
5,Eloriena,Aug 30 2022,Feedback,neutral
6,Laerthan1997,Aug 30 2022,'',negative
6,Laerthan1997,Aug 30 2022,want,negative
6,Laerthan1997,Aug 30 2022,anthems,negative
6,Laerthan1997,Aug 30 2022,interesting,negative
6,Laerthan1997,Aug 30 2022,use,negative
6,Laerthan1997,Aug 30 2022,dont,negative
6,Laerthan1997,Aug 30 2022,want,negative
6,Laerthan1997,Aug 30 2022,simply,negative
6,Laerthan1997,Aug 30 2022,chore,negative
6,Laerthan1997,Aug 30 2022,maintain,negative
6,Laerthan1997,Aug 30 2022,'',negative
6,Laerthan1997,Aug 30 2022,Explain,negative
6,Laerthan1997,Aug 30 2022,dividing,negative
6,Laerthan1997,Aug 30 2022,anthem,negative
6,Laerthan1997,Aug 30 2022,duration,negative
6,Laerthan1997,Aug 30 2022,6,negative
6,Laerthan1997,Aug 30 2022,make,negative
6,Laerthan1997,Aug 30 2022,simply,negative
6,Laerthan1997,Aug 30 2022,chore,negative
6,Laerthan1997,Aug 30 2022,maintain,negative
6,Laerthan1997,Aug 30 2022,Explain,negative
6,Laerthan1997,Aug 30 2022,like,negative
6,Laerthan1997,Aug 30 2022,would,negative
6,Laerthan1997,Aug 30 2022,kindergarden,negative
7,Thanatos88,Aug 30 2022,Guessing,neutral
7,Thanatos88,Aug 30 2022,'s,neutral
7,Thanatos88,Aug 30 2022,Anthems,neutral
7,Thanatos88,Aug 30 2022,tier,neutral
7,Thanatos88,Aug 30 2022,n't,neutral
7,Thanatos88,Aug 30 2022,want,neutral
7,Thanatos88,Aug 30 2022,max,neutral
7,Thanatos88,Aug 30 2022,tier,neutral
7,Thanatos88,Aug 30 2022,start,neutral
7,Thanatos88,Aug 30 2022,fight,neutral
8,Valather89,Aug 30 2022,understand,neutral
8,Valather89,Aug 30 2022,people,neutral
8,Valather89,Aug 30 2022,would,neutral
8,Valather89,Aug 30 2022,n't,neutral
8,Valather89,Aug 30 2022,like,neutral
8,Valather89,Aug 30 2022,would,neutral
8,Valather89,Aug 30 2022,feeling,neutral
8,Valather89,Aug 30 2022,based,neutral
8,Valather89,Aug 30 2022,``,neutral
8,Valather89,Aug 30 2022,nostalgia,neutral
8,Valather89,Aug 30 2022,'',neutral
8,Valather89,Aug 30 2022,ideals,neutral
8,Valather89,Aug 30 2022,based,neutral
8,Valather89,Aug 30 2022,class,neutral
8,Valather89,Aug 30 2022,functioned,neutral
8,Valather89,Aug 30 2022,many,neutral
8,Valather89,Aug 30 2022,years,neutral
8,Valather89,Aug 30 2022,actual,neutral
8,Valather89,Aug 30 2022,viability,neutral
8,Valather89,Aug 30 2022,spec,neutral
8,Valather89,Aug 30 2022,think,neutral
8,Valather89,Aug 30 2022,'s,neutral
8,Valather89,Aug 30 2022,valid,neutral
8,Valather89,Aug 30 2022,decision,neutral
8,Valather89,Aug 30 2022,years,neutral
8,Valather89,Aug 30 2022,feel,neutral
8,Valather89,Aug 30 2022,least,neutral
8,Valather89,Aug 30 2022,played,neutral
8,Valather89,Aug 30 2022,specs,neutral
8,Valather89,Aug 30 2022,classes,neutral
8,Valather89,Aug 30 2022,easier,neutral
8,Valather89,Aug 30 2022,turn,neutral
8,Valather89,Aug 30 2022,supporting,neutral
8,Valather89,Aug 30 2022,trees,neutral
8,Valather89,Aug 30 2022,might,neutral
8,Valather89,Aug 30 2022,undergo,neutral
8,Valather89,Aug 30 2022,similar,neutral
8,Valather89,Aug 30 2022,revamp,neutral
8,Valather89,Aug 30 2022,although,neutral
8,Valather89,Aug 30 2022,others,neutral
8,Valather89,Aug 30 2022,probably,neutral
8,Valather89,Aug 30 2022,remain,neutral
8,Valather89,Aug 30 2022,unchanged,neutral
8,Valather89,Aug 30 2022,saved,neutral
8,Valather89,Aug 30 2022,last,neutral
9,andrane,Aug 30 2022,Nope,neutral
10,Thanatos88,Aug 30 2022,said,neutral
10,Thanatos88,Aug 30 2022,something,neutral
10,Thanatos88,Aug 30 2022,like,neutral
10,Thanatos88,Aug 30 2022,``,neutral
10,Thanatos88,Aug 30 2022,want,neutral
10,Thanatos88,Aug 30 2022,Anthems,neutral
10,Thanatos88,Aug 30 2022,feel,neutral
10,Thanatos88,Aug 30 2022,like,neutral
10,Thanatos88,Aug 30 2022,'re,neutral
10,Thanatos88,Aug 30 2022,making,neutral
10,Thanatos88,Aug 30 2022,meaningful,neutral
10,Thanatos88,Aug 30 2022,choices,neutral
10,Thanatos88,Aug 30 2022,dynamic,neutral
10,Thanatos88,Aug 30 2022,environment,neutral
10,Thanatos88,Aug 30 2022,rather,neutral
10,Thanatos88,Aug 30 2022,mindlessly,neutral
10,Thanatos88,Aug 30 2022,pressing,neutral
10,Thanatos88,Aug 30 2022,4,neutral
10,Thanatos88,Aug 30 2022,buttons,neutral
10,Thanatos88,Aug 30 2022,every,neutral
10,Thanatos88,Aug 30 2022,2.5,neutral
10,Thanatos88,Aug 30 2022,minutes,neutral
10,Thanatos88,Aug 30 2022,end,neutral
10,Thanatos88,Aug 30 2022,'ll,neutral
10,Thanatos88,Aug 30 2022,get,neutral
10,Thanatos88,Aug 30 2022,experience,neutral
10,Thanatos88,Aug 30 2022,making,neutral
10,Thanatos88,Aug 30 2022,anthem,neutral
10,Thanatos88,Aug 30 2022,choice,neutral
10,Thanatos88,Aug 30 2022,every,neutral
10,Thanatos88,Aug 30 2022,25,neutral
10,Thanatos88,Aug 30 2022,seconds,neutral
10,Thanatos88,Aug 30 2022,slightly,neutral
10,Thanatos88,Aug 30 2022,often,neutral
10,Thanatos88,Aug 30 2022,trait,neutral
10,Thanatos88,Aug 30 2022,points,neutral
10,Thanatos88,Aug 30 2022,Invigorating,neutral
10,Thanatos88,Aug 30 2022,Anthems,neutral
10,Thanatos88,Aug 30 2022,'',neutral
10,Thanatos88,Aug 30 2022,chore,neutral
10,Thanatos88,Aug 30 2022,would,neutral
10,Thanatos88,Aug 30 2022,anthems,neutral
10,Thanatos88,Aug 30 2022,spend,neutral
10,Thanatos88,Aug 30 2022,time,neutral
10,Thanatos88,Aug 30 2022,applying/reapplying,neutral
10,Thanatos88,Aug 30 2022,could,neutral
10,Thanatos88,Aug 30 2022,n't,neutral
10,Thanatos88,Aug 30 2022,heal,neutral
10,Thanatos88,Aug 30 2022,damage,neutral
10,Thanatos88,Aug 30 2022,maintaining,neutral
10,Thanatos88,Aug 30 2022,them.Only,neutral
10,Thanatos88,Aug 30 2022,trick,neutral
10,Thanatos88,Aug 30 2022,'re,neutral
10,Thanatos88,Aug 30 2022,going,neutral
10,Thanatos88,Aug 30 2022,able,neutral
10,Thanatos88,Aug 30 2022,play,neutral
10,Thanatos88,Aug 30 2022,2–4,neutral
10,Thanatos88,Aug 30 2022,anthems,neutral
10,Thanatos88,Aug 30 2022,time,neutral
10,Thanatos88,Aug 30 2022,since,neutral
10,Thanatos88,Aug 30 2022,looks,neutral
10,Thanatos88,Aug 30 2022,like,neutral
10,Thanatos88,Aug 30 2022,tier,neutral
10,Thanatos88,Aug 30 2022,n't,neutral
10,Thanatos88,Aug 30 2022,going,neutral
10,Thanatos88,Aug 30 2022,making,neutral
10,Thanatos88,Aug 30 2022,dynamic,neutral
10,Thanatos88,Aug 30 2022,choices,neutral
10,Thanatos88,Aug 30 2022,beyond,neutral
10,Thanatos88,Aug 30 2022,group,neutral
10,Thanatos88,Aug 30 2022,outputting,neutral
10,Thanatos88,Aug 30 2022,mostly,neutral
10,Thanatos88,Aug 30 2022,ranged,neutral
10,Thanatos88,Aug 30 2022,melee,neutral
10,Thanatos88,Aug 30 2022,damage,neutral
10,Thanatos88,Aug 30 2022,boss,neutral
10,Thanatos88,Aug 30 2022,deal,neutral
10,Thanatos88,Aug 30 2022,physical,neutral
10,Thanatos88,Aug 30 2022,tactical,neutral
10,Thanatos88,Aug 30 2022,acid,neutral
10,Thanatos88,Aug 30 2022,vs,neutral
10,Thanatos88,Aug 30 2022,frost,neutral
10,Thanatos88,Aug 30 2022,damage.Personally,neutral
10,Thanatos88,Aug 30 2022,'d,neutral
10,Thanatos88,Aug 30 2022,rather,neutral
10,Thanatos88,Aug 30 2022,anthem,neutral
10,Thanatos88,Aug 30 2022,lasted,neutral
10,Thanatos88,Aug 30 2022,5–10,neutral
10,Thanatos88,Aug 30 2022,seconds,neutral
10,Thanatos88,Aug 30 2022,made,neutral
10,Thanatos88,Aug 30 2022,big,neutral
10,Thanatos88,Aug 30 2022,impact,neutral
10,Thanatos88,Aug 30 2022,fight,neutral
10,Thanatos88,Aug 30 2022,CD,neutral
10,Thanatos88,Aug 30 2022,15–25,neutral
10,Thanatos88,Aug 30 2022,seconds,neutral
10,Thanatos88,Aug 30 2022,could,neutral
10,Thanatos88,Aug 30 2022,use,neutral
10,Thanatos88,Aug 30 2022,knowledge,neutral
10,Thanatos88,Aug 30 2022,fight,neutral
10,Thanatos88,Aug 30 2022,mechanics,neutral
10,Thanatos88,Aug 30 2022,mitigate,neutral
10,Thanatos88,Aug 30 2022,big,neutral
10,Thanatos88,Aug 30 2022,hit,neutral
10,Thanatos88,Aug 30 2022,make,neutral
10,Thanatos88,Aug 30 2022,group,neutral
10,Thanatos88,Aug 30 2022,make,neutral
10,Thanatos88,Aug 30 2022,big,neutral
10,Thanatos88,Aug 30 2022,hit,neutral
11,Laurelinarien,Aug 30 2022,'s,negative
11,Laurelinarien,Aug 30 2022,Anthems,negative
11,Laurelinarien,Aug 30 2022,tier,negative
11,Laurelinarien,Aug 30 2022,'s,negative
11,Laurelinarien,Aug 30 2022,Tale,negative
11,Laurelinarien,Aug 30 2022,Tales,negative
11,Laurelinarien,Aug 30 2022,buff,negative
11,Laurelinarien,Aug 30 2022,wait,negative
11,Laurelinarien,Aug 30 2022,Anthems,negative
11,Laurelinarien,Aug 30 2022,CDs,negative
11,Laurelinarien,Aug 30 2022,reach,negative
11,Laurelinarien,Aug 30 2022,tier,negative
11,Laurelinarien,Aug 30 2022,5Personally,negative
11,Laurelinarien,Aug 30 2022,change,negative
11,Laurelinarien,Aug 30 2022,Piercing,negative
11,Laurelinarien,Aug 30 2022,Cry,negative
11,Laurelinarien,Aug 30 2022,one,negative
11,Laurelinarien,Aug 30 2022,like,negative
11,Laurelinarien,Aug 30 2022,least,negative
11,Laurelinarien,Aug 30 2022,hate,negative
11,Laurelinarien,Aug 30 2022,Stance,negative
11,Laurelinarien,Aug 30 2022,switching,negative
11,Laurelinarien,Aug 30 2022,would,negative
11,Laurelinarien,Aug 30 2022,tolerable,negative
11,Laurelinarien,Aug 30 2022,game,negative
11,Laurelinarien,Aug 30 2022,lagless,negative
12,Llindorie,Aug 30 2022,``,negative
12,Llindorie,Aug 30 2022,Piercing,negative
12,Llindorie,Aug 30 2022,Cry,negative
12,Llindorie,Aug 30 2022,removes,negative
12,Llindorie,Aug 30 2022,corruptions,negative
12,Llindorie,Aug 30 2022,stuns,negative
12,Llindorie,Aug 30 2022,critical,negative
12,Llindorie,Aug 30 2022,hits,negative
12,Llindorie,Aug 30 2022,used,negative
12,Llindorie,Aug 30 2022,Melody,negative
12,Llindorie,Aug 30 2022,'',negative
12,Llindorie,Aug 30 2022,'s,negative
12,Llindorie,Aug 30 2022,going,negative
12,Llindorie,Aug 30 2022,make,negative
12,Llindorie,Aug 30 2022,solo,negative
12,Llindorie,Aug 30 2022,play,negative
12,Llindorie,Aug 30 2022,lot,negative
12,Llindorie,Aug 30 2022,harder,negative
13,Eloriena,Aug 30 2022,playing,positive
13,Eloriena,Aug 30 2022,minstrel,positive
13,Eloriena,Aug 30 2022,since,positive
13,Eloriena,Aug 30 2022,2008,positive
13,Eloriena,Aug 30 2022,second,positive
13,Eloriena,Aug 30 2022,big,positive
13,Eloriena,Aug 30 2022,revamp,positive
13,Eloriena,Aug 30 2022,since,positive
13,Eloriena,Aug 30 2022,release,positive
13,Eloriena,Aug 30 2022,recall,positive
13,Eloriena,Aug 30 2022,correctly,positive
13,Eloriena,Aug 30 2022,Therefore,positive
13,Eloriena,Aug 30 2022,wondering,positive
13,Eloriena,Aug 30 2022,original,positive
13,Eloriena,Aug 30 2022,idea,positive
13,Eloriena,Aug 30 2022,behind,positive
13,Eloriena,Aug 30 2022,minstrel,positive
13,Eloriena,Aug 30 2022,going,positive
13,Eloriena,Aug 30 2022,really,positive
13,Eloriena,Aug 30 2022,love,positive
13,Eloriena,Aug 30 2022,LotRO,positive
13,Eloriena,Aug 30 2022,n't,positive
13,Eloriena,Aug 30 2022,holy,positive
13,Eloriena,Aug 30 2022,trinity,positive
13,Eloriena,Aug 30 2022,tank/dps,positive
13,Eloriena,Aug 30 2022,heal,positive
13,Eloriena,Aug 30 2022,fully,positive
13,Eloriena,Aug 30 2022,viable,positive
13,Eloriena,Aug 30 2022,needed,positive
13,Eloriena,Aug 30 2022,fun,positive
13,Eloriena,Aug 30 2022,play,positive
13,Eloriena,Aug 30 2022,support,positive
13,Eloriena,Aug 30 2022,roles,positive
13,Eloriena,Aug 30 2022,dipping,positive
13,Eloriena,Aug 30 2022,toes,positive
13,Eloriena,Aug 30 2022,new,positive
13,Eloriena,Aug 30 2022,Mini,positive
13,Eloriena,Aug 30 2022,build,positive
13,Eloriena,Aug 30 2022,first,positive
13,Eloriena,Aug 30 2022,things,positive
13,Eloriena,Aug 30 2022,noticed,positive
13,Eloriena,Aug 30 2022,appreciate,positive
13,Eloriena,Aug 30 2022,n't,positive
13,Eloriena,Aug 30 2022,like.+,positive
13,Eloriena,Aug 30 2022,Removing,positive
13,Eloriena,Aug 30 2022,stuff,positive
13,Eloriena,Aug 30 2022,around,positive
13,Eloriena,Aug 30 2022,Shield,positive
13,Eloriena,Aug 30 2022,Focus,positive
13,Eloriena,Aug 30 2022,long,positive
13,Eloriena,Aug 30 2022,overdue,positive
13,Eloriena,Aug 30 2022,thanks,positive
13,Eloriena,Aug 30 2022,that+,positive
13,Eloriena,Aug 30 2022,skill,positive
13,Eloriena,Aug 30 2022,resets,positive
13,Eloriena,Aug 30 2022,call,positive
13,Eloriena,Aug 30 2022,greatness,positive
13,Eloriena,Aug 30 2022,look,positive
13,Eloriena,Aug 30 2022,useful,positive
13,Eloriena,Aug 30 2022,first,positive
13,Eloriena,Aug 30 2022,glanceOn,positive
13,Eloriena,Aug 30 2022,hand,positive
13,Eloriena,Aug 30 2022,losing,positive
13,Eloriena,Aug 30 2022,support,positive
13,Eloriena,Aug 30 2022,class,positive
13,Eloriena,Aug 30 2022,could,positive
13,Eloriena,Aug 30 2022,well-rounded,positive
13,Eloriena,Aug 30 2022,alternative,positive
13,Eloriena,Aug 30 2022,red,positive
13,Eloriena,Aug 30 2022,captain,positive
13,Eloriena,Aug 30 2022,little,positive
13,Eloriena,Aug 30 2022,love,positive
13,Eloriena,Aug 30 2022,right,positive
13,Eloriena,Aug 30 2022,corners-,positive
13,Eloriena,Aug 30 2022,changes,positive
13,Eloriena,Aug 30 2022,anthems,positive
13,Eloriena,Aug 30 2022,feel,positive
13,Eloriena,Aug 30 2022,like,positive
13,Eloriena,Aug 30 2022,become,positive
13,Eloriena,Aug 30 2022,like,positive
13,Eloriena,Aug 30 2022,complicated,positive
13,Eloriena,Aug 30 2022,ballads,positive
13,Eloriena,Aug 30 2022,instead,positive
13,Eloriena,Aug 30 2022,great,positive
13,Eloriena,Aug 30 2022,works,positive
13,Eloriena,Aug 30 2022,music,positive
13,Eloriena,Aug 30 2022,real,positive
13,Eloriena,Aug 30 2022,impact,positive
13,Eloriena,Aug 30 2022,changes,positive
13,Eloriena,Aug 30 2022,implement,positive
13,Eloriena,Aug 30 2022,even,positive
13,Eloriena,Aug 30 2022,substats,positive
13,Eloriena,Aug 30 2022,buffs/debuffs,positive
13,Eloriena,Aug 30 2022,ca,positive
13,Eloriena,Aug 30 2022,n't,positive
13,Eloriena,Aug 30 2022,see,positive
13,Eloriena,Aug 30 2022,default,positive
13,Eloriena,Aug 30 2022,character,positive
13,Eloriena,Aug 30 2022,window,positive
13,Eloriena,Aug 30 2022,like,positive
13,Eloriena,Aug 30 2022,acid,positive
13,Eloriena,Aug 30 2022,frost,positive
13,Eloriena,Aug 30 2022,resistance,positive
13,Eloriena,Aug 30 2022,Please,positive
13,Eloriena,Aug 30 2022,keep,positive
13,Eloriena,Aug 30 2022,stats,positive
13,Eloriena,Aug 30 2022,simple,positive
13,Eloriena,Aug 30 2022,buff/debuff,positive
13,Eloriena,Aug 30 2022,main,positive
13,Eloriena,Aug 30 2022,stats,positive
13,Eloriena,Aug 30 2022,like,positive
13,Eloriena,Aug 30 2022,tactical/ranged/melee,positive
13,Eloriena,Aug 30 2022,dmg,positive
13,Eloriena,Aug 30 2022,well,positive
13,Eloriena,Aug 30 2022,tactical,positive
13,Eloriena,Aug 30 2022,physical,positive
13,Eloriena,Aug 30 2022,mitigations,positive
13,Eloriena,Aug 30 2022,inc/outg,positive
13,Eloriena,Aug 30 2022,heal/dmg,positive
13,Eloriena,Aug 30 2022,things,positive
13,Eloriena,Aug 30 2022,actually,positive
13,Eloriena,Aug 30 2022,see,positive
13,Eloriena,Aug 30 2022,easiliy,positive
13,Eloriena,Aug 30 2022,given,positive
13,Eloriena,Aug 30 2022,interfaces,positive
13,Eloriena,Aug 30 2022,n't,positive
13,Eloriena,Aug 30 2022,confuse,positive
13,Eloriena,Aug 30 2022,new,positive
13,Eloriena,Aug 30 2022,players,positive
13,Eloriena,Aug 30 2022,Thank,positive
13,Eloriena,Aug 30 2022,listening,positive
14,Ohri72,Aug 30 2022,killing,negative
14,Ohri72,Aug 30 2022,mini,negative
14,Ohri72,Aug 30 2022,ever,negative
14,Ohri72,Aug 30 2022,even,negative
14,Ohri72,Aug 30 2022,played,negative
14,Ohri72,Aug 30 2022,changes,negative
14,Ohri72,Aug 30 2022,Blue,negative
14,Ohri72,Aug 30 2022,mini,negative
14,Ohri72,Aug 30 2022,great,negative
14,Ohri72,Aug 30 2022,spot,negative
14,Ohri72,Aug 30 2022,played,negative
14,Ohri72,Aug 30 2022,properly,negative
14,Ohri72,Aug 30 2022,goes,negative
14,Ohri72,Aug 30 2022,one,negative
14,Ohri72,Aug 30 2022,player,negative
14,Ohri72,Aug 30 2022,less,negative
14,Ohri72,Aug 30 2022,'m,negative
14,Ohri72,Aug 30 2022,hesitant,negative
14,Ohri72,Aug 30 2022,log,negative
14,Ohri72,Aug 30 2022,already,negative
14,Ohri72,Aug 30 2022,theres,negative
14,Ohri72,Aug 30 2022,literally,negative
14,Ohri72,Aug 30 2022,NOTHING,negative
14,Ohri72,Aug 30 2022,level,negative
14,Ohri72,Aug 30 2022,cap,negative
14,Ohri72,Aug 30 2022,Seriously,negative
14,Ohri72,Aug 30 2022,focus,negative
14,Ohri72,Aug 30 2022,real,negative
14,Ohri72,Aug 30 2022,problems,negative
14,Ohri72,Aug 30 2022,game,negative
14,Ohri72,Aug 30 2022,dont,negative
14,Ohri72,Aug 30 2022,create,negative
15,Kaelor,Aug 30 2022,also,negative
